country,seasonality,year_month,year,month,unemployment,unemployment_rate,country_group,name_en,unemployment_rate_null
bg,sa,2003.06,2003,6,458000,13.9,eu,Bulgaria,False
bg,sa,2003.07,2003,7,446000,13.6,eu,Bulgaria,False
bg,sa,2003.08,2003,8,436000,13.3,eu,Bulgaria,False
bg,sa,2003.09,2003,9,424000,12.9,eu,Bulgaria,False
bg,sa,2003.1,2003,10,411000,12.6,eu,Bulgaria,False
bg,sa,2003.11,2003,11,409000,12.5,eu,Bulgaria,False
bg,sa,2003.12,2003,12,410000,12.5,eu,Bulgaria,False
bg,sa,2004.01,2004,1,418000,12.7,eu,Bulgaria,False
bg,sa,2004.02,2004,2,419000,12.7,eu,Bulgaria,False
bg,sa,2004.03,2004,3,419000,12.7,eu,Bulgaria,False
bg,sa,2004.04,2004,4,417000,12.6,eu,Bulgaria,False
bg,sa,2004.05,2004,5,411000,12.4,eu,Bulgaria,False
bg,sa,2004.06,2004,6,401000,12.1,eu,Bulgaria,False
bg,sa,2004.07,2004,7,385000,11.6,eu,Bulgaria,False
bg,sa,2004.08,2004,8,379000,11.4,eu,Bulgaria,False
bg,sa,2004.09,2004,9,382000,11.5,eu,Bulgaria,False
bg,sa,2004.1,2004,10,393000,11.8,eu,Bulgaria,False
bg,sa,2004.11,2004,11,392000,11.8,eu,Bulgaria,False
bg,sa,2004.12,2004,12,382000,11.5,eu,Bulgaria,False
bg,sa,2005.01,2005,1,363000,11.0,eu,Bulgaria,False
bg,sa,2005.02,2005,2,351000,10.7,eu,Bulgaria,False
bg,sa,2005.03,2005,3,345000,10.5,eu,Bulgaria,False
bg,sa,2005.04,2005,4,342000,10.4,eu,Bulgaria,False
bg,sa,2005.05,2005,5,336000,10.2,eu,Bulgaria,False
bg,sa,2005.06,2005,6,329000,10.0,eu,Bulgaria,False
bg,sa,2005.07,2005,7,320000,9.6,eu,Bulgaria,False
bg,sa,2005.08,2005,8,319000,9.6,eu,Bulgaria,False
bg,sa,2005.09,2005,9,323000,9.7,eu,Bulgaria,False
bg,sa,2005.1,2005,10,332000,9.9,eu,Bulgaria,False
bg,sa,2005.11,2005,11,329000,9.9,eu,Bulgaria,False
bg,sa,2005.12,2005,12,324000,9.7,eu,Bulgaria,False
bg,sa,2006.01,2006,1,313000,9.4,eu,Bulgaria,False
bg,sa,2006.02,2006,2,304000,9.1,eu,Bulgaria,False
bg,sa,2006.03,2006,3,301000,9.0,eu,Bulgaria,False
bg,sa,2006.04,2006,4,306000,9.0,eu,Bulgaria,False
bg,sa,2006.05,2006,5,311000,9.1,eu,Bulgaria,False
bg,sa,2006.06,2006,6,317000,9.2,eu,Bulgaria,False
bg,sa,2006.07,2006,7,321000,9.3,eu,Bulgaria,False
bg,sa,2006.08,2006,8,319000,9.3,eu,Bulgaria,False
bg,sa,2006.09,2006,9,310000,9.0,eu,Bulgaria,False
bg,sa,2006.1,2006,10,295000,8.6,eu,Bulgaria,False
bg,sa,2006.11,2006,11,292000,8.4,eu,Bulgaria,False
bg,sa,2006.12,2006,12,286000,8.2,eu,Bulgaria,False
bg,sa,2007.01,2007,1,274000,7.9,eu,Bulgaria,False
bg,sa,2007.02,2007,2,262000,7.5,eu,Bulgaria,False
bg,sa,2007.03,2007,3,250000,7.2,eu,Bulgaria,False
bg,sa,2007.04,2007,4,241000,7.0,eu,Bulgaria,False
bg,sa,2007.05,2007,5,239000,6.9,eu,Bulgaria,False
bg,sa,2007.06,2007,6,239000,6.9,eu,Bulgaria,False
bg,sa,2007.07,2007,7,242000,7.0,eu,Bulgaria,False
bg,sa,2007.08,2007,8,241000,6.9,eu,Bulgaria,False
bg,sa,2007.09,2007,9,235000,6.7,eu,Bulgaria,False
bg,sa,2007.1,2007,10,227000,6.5,eu,Bulgaria,False
bg,sa,2007.11,2007,11,217000,6.2,eu,Bulgaria,False
bg,sa,2007.12,2007,12,218000,6.2,eu,Bulgaria,False
bg,sa,2008.01,2008,1,220000,6.2,eu,Bulgaria,False
bg,sa,2008.02,2008,2,218000,6.1,eu,Bulgaria,False
bg,sa,2008.03,2008,3,213000,6.0,eu,Bulgaria,False
bg,sa,2008.04,2008,4,211000,5.9,eu,Bulgaria,False
bg,sa,2008.05,2008,5,208000,5.9,eu,Bulgaria,False
bg,sa,2008.06,2008,6,203000,5.7,eu,Bulgaria,False
bg,sa,2008.07,2008,7,196000,5.5,eu,Bulgaria,False
bg,sa,2008.08,2008,8,189000,5.3,eu,Bulgaria,False
bg,sa,2008.09,2008,9,185000,5.2,eu,Bulgaria,False
bg,sa,2008.1,2008,10,181000,5.1,eu,Bulgaria,False
bg,sa,2008.11,2008,11,179000,5.1,eu,Bulgaria,False
bg,sa,2008.12,2008,12,192000,5.4,eu,Bulgaria,False
bg,sa,2009.01,2009,1,200000,5.6,eu,Bulgaria,False
bg,sa,2009.02,2009,2,209000,5.9,eu,Bulgaria,False
bg,sa,2009.03,2009,3,218000,6.2,eu,Bulgaria,False
bg,sa,2009.04,2009,4,219000,6.2,eu,Bulgaria,False
bg,sa,2009.05,2009,5,221000,6.3,eu,Bulgaria,False
bg,sa,2009.06,2009,6,226000,6.5,eu,Bulgaria,False
bg,sa,2009.07,2009,7,233000,6.7,eu,Bulgaria,False
bg,sa,2009.08,2009,8,242000,7.0,eu,Bulgaria,False
bg,sa,2009.09,2009,9,254000,7.4,eu,Bulgaria,False
bg,sa,2009.1,2009,10,267000,7.7,eu,Bulgaria,False
bg,sa,2009.11,2009,11,283000,8.2,eu,Bulgaria,False
bg,sa,2009.12,2009,12,296000,8.6,eu,Bulgaria,False
bg,sa,2010.01,2010,1,307000,9.0,eu,Bulgaria,False
bg,sa,2010.02,2010,2,321000,9.4,eu,Bulgaria,False
bg,sa,2010.03,2010,3,330000,9.7,eu,Bulgaria,False
bg,sa,2010.04,2010,4,337000,9.9,eu,Bulgaria,False
bg,sa,2010.05,2010,5,339000,10.0,eu,Bulgaria,False
bg,sa,2010.06,2010,6,340000,10.0,eu,Bulgaria,False
bg,sa,2010.07,2010,7,340000,10.0,eu,Bulgaria,False
bg,sa,2010.08,2010,8,339000,10.0,eu,Bulgaria,False
bg,sa,2010.09,2010,9,340000,10.1,eu,Bulgaria,False
bg,sa,2010.1,2010,10,337000,10.0,eu,Bulgaria,False
bg,sa,2010.11,2010,11,338000,10.1,eu,Bulgaria,False
bg,sa,2010.12,2010,12,336000,10.1,eu,Bulgaria,False
bg,trend,1995.01,1995,1,376000,,eu,Bulgaria,True
bg,trend,1995.02,1995,2,367000,,eu,Bulgaria,True
bg,trend,1995.03,1995,3,358000,,eu,Bulgaria,True
bg,trend,1995.04,1995,4,349000,,eu,Bulgaria,True
bg,trend,1995.05,1995,5,342000,,eu,Bulgaria,True
bg,trend,1995.06,1995,6,339000,,eu,Bulgaria,True
bg,trend,1995.07,1995,7,337000,,eu,Bulgaria,True
bg,trend,1995.08,1995,8,335000,,eu,Bulgaria,True
bg,trend,1995.09,1995,9,332000,,eu,Bulgaria,True
bg,trend,1995.1,1995,10,329000,,eu,Bulgaria,True
bg,trend,1995.11,1995,11,325000,,eu,Bulgaria,True
bg,trend,1995.12,1995,12,324000,,eu,Bulgaria,True
bg,trend,1996.01,1996,1,324000,,eu,Bulgaria,True
bg,trend,1996.02,1996,2,323000,,eu,Bulgaria,True
bg,trend,1996.03,1996,3,320000,,eu,Bulgaria,True
bg,trend,1996.04,1996,4,316000,,eu,Bulgaria,True
bg,trend,1996.05,1996,5,314000,,eu,Bulgaria,True
bg,trend,1996.06,1996,6,314000,,eu,Bulgaria,True
bg,trend,1996.07,1996,7,319000,,eu,Bulgaria,True
bg,trend,1996.08,1996,8,325000,,eu,Bulgaria,True
bg,trend,1996.09,1996,9,332000,,eu,Bulgaria,True
bg,trend,1996.1,1996,10,343000,,eu,Bulgaria,True
bg,trend,1996.11,1996,11,357000,,eu,Bulgaria,True
bg,trend,1996.12,1996,12,367000,,eu,Bulgaria,True
bg,trend,1997.01,1997,1,375000,,eu,Bulgaria,True
bg,trend,1997.02,1997,2,384000,,eu,Bulgaria,True
bg,trend,1997.03,1997,3,399000,,eu,Bulgaria,True
bg,trend,1997.04,1997,4,421000,,eu,Bulgaria,True
bg,trend,1997.05,1997,5,438000,,eu,Bulgaria,True
bg,trend,1997.06,1997,6,441000,,eu,Bulgaria,True
bg,trend,1997.07,1997,7,440000,,eu,Bulgaria,True
bg,trend,1997.08,1997,8,438000,,eu,Bulgaria,True
bg,trend,1997.09,1997,9,433000,,eu,Bulgaria,True
bg,trend,1997.1,1997,10,423000,,eu,Bulgaria,True
bg,trend,1997.11,1997,11,412000,,eu,Bulgaria,True
bg,trend,1997.12,1997,12,404000,,eu,Bulgaria,True
bg,trend,1998.01,1998,1,402000,,eu,Bulgaria,True
bg,trend,1998.02,1998,2,395000,,eu,Bulgaria,True
bg,trend,1998.03,1998,3,387000,,eu,Bulgaria,True
bg,trend,1998.04,1998,4,372000,,eu,Bulgaria,True
bg,trend,1998.05,1998,5,360000,,eu,Bulgaria,True
bg,trend,1998.06,1998,6,352000,,eu,Bulgaria,True
bg,trend,1998.07,1998,7,345000,,eu,Bulgaria,True
bg,trend,1998.08,1998,8,340000,,eu,Bulgaria,True
bg,trend,1998.09,1998,9,338000,,eu,Bulgaria,True
bg,trend,1998.1,1998,10,340000,,eu,Bulgaria,True
bg,trend,1998.11,1998,11,347000,,eu,Bulgaria,True
bg,trend,1998.12,1998,12,354000,,eu,Bulgaria,True
bg,trend,1999.01,1999,1,357000,,eu,Bulgaria,True
bg,trend,1999.02,1999,2,359000,,eu,Bulgaria,True
bg,trend,1999.03,1999,3,363000,,eu,Bulgaria,True
bg,trend,1999.04,1999,4,368000,,eu,Bulgaria,True
bg,trend,1999.05,1999,5,376000,,eu,Bulgaria,True
bg,trend,1999.06,1999,6,385000,,eu,Bulgaria,True
bg,trend,1999.07,1999,7,396000,,eu,Bulgaria,True
bg,trend,1999.08,1999,8,412000,,eu,Bulgaria,True
bg,trend,1999.09,1999,9,431000,,eu,Bulgaria,True
bg,trend,1999.1,1999,10,448000,,eu,Bulgaria,True
bg,trend,1999.11,1999,11,460000,,eu,Bulgaria,True
bg,trend,1999.12,1999,12,469000,,eu,Bulgaria,True
bg,trend,2000.01,2000,1,479000,14.3,eu,Bulgaria,False
bg,trend,2000.02,2000,2,496000,14.7,eu,Bulgaria,False
bg,trend,2000.03,2000,3,517000,15.2,eu,Bulgaria,False
bg,trend,2000.04,2000,4,534000,15.7,eu,Bulgaria,False
bg,trend,2000.05,2000,5,546000,16.0,eu,Bulgaria,False
bg,trend,2000.06,2000,6,560000,16.4,eu,Bulgaria,False
bg,trend,2000.07,2000,7,576000,16.8,eu,Bulgaria,False
bg,trend,2000.08,2000,8,590000,17.2,eu,Bulgaria,False
bg,trend,2000.09,2000,9,600000,17.5,eu,Bulgaria,False
bg,trend,2000.1,2000,10,608000,17.7,eu,Bulgaria,False
bg,trend,2000.11,2000,11,614000,17.9,eu,Bulgaria,False
bg,trend,2000.12,2000,12,621000,18.2,eu,Bulgaria,False
bg,trend,2001.01,2001,1,632000,18.5,eu,Bulgaria,False
bg,trend,2001.02,2001,2,644000,18.8,eu,Bulgaria,False
bg,trend,2001.03,2001,3,657000,19.2,eu,Bulgaria,False
bg,trend,2001.04,2001,4,673000,19.6,eu,Bulgaria,False
bg,trend,2001.05,2001,5,680000,19.8,eu,Bulgaria,False
bg,trend,2001.06,2001,6,678000,19.8,eu,Bulgaria,False
bg,trend,2001.07,2001,7,673000,19.7,eu,Bulgaria,False
bg,trend,2001.08,2001,8,665000,19.6,eu,Bulgaria,False
bg,trend,2001.09,2001,9,656000,19.4,eu,Bulgaria,False
bg,trend,2001.1,2001,10,650000,19.3,eu,Bulgaria,False
bg,trend,2001.11,2001,11,652000,19.4,eu,Bulgaria,False
bg,trend,2001.12,2001,12,654000,19.4,eu,Bulgaria,False
bg,trend,2002.01,2002,1,652000,19.3,eu,Bulgaria,False
bg,trend,2002.02,2002,2,649000,19.2,eu,Bulgaria,False
bg,trend,2002.03,2002,3,641000,18.9,eu,Bulgaria,False
bg,trend,2002.04,2002,4,632000,18.7,eu,Bulgaria,False
bg,trend,2002.05,2002,5,624000,18.5,eu,Bulgaria,False
bg,trend,2002.06,2002,6,617000,18.4,eu,Bulgaria,False
bg,trend,2002.07,2002,7,614000,18.4,eu,Bulgaria,False
bg,trend,2002.08,2002,8,610000,18.3,eu,Bulgaria,False
bg,trend,2002.09,2002,9,603000,18.1,eu,Bulgaria,False
bg,trend,2002.1,2002,10,587000,17.6,eu,Bulgaria,False
bg,trend,2002.11,2002,11,553000,16.7,eu,Bulgaria,False
bg,trend,2002.12,2002,12,518000,15.8,eu,Bulgaria,False
bg,trend,2003.01,2003,1,497000,15.2,eu,Bulgaria,False
bg,trend,2003.02,2003,2,484000,14.8,eu,Bulgaria,False
bg,trend,2003.03,2003,3,473000,14.5,eu,Bulgaria,False
bg,trend,2003.04,2003,4,466000,14.3,eu,Bulgaria,False
bg,trend,2003.05,2003,5,463000,14.1,eu,Bulgaria,False
bg,trend,2003.06,2003,6,458000,13.9,eu,Bulgaria,False
bg,trend,2003.07,2003,7,446000,13.6,eu,Bulgaria,False
bg,trend,2003.08,2003,8,436000,13.3,eu,Bulgaria,False
bg,trend,2003.09,2003,9,423000,12.9,eu,Bulgaria,False
bg,trend,2003.1,2003,10,411000,12.6,eu,Bulgaria,False
bg,trend,2003.11,2003,11,408000,12.5,eu,Bulgaria,False
bg,trend,2003.12,2003,12,411000,12.5,eu,Bulgaria,False
bg,trend,2004.01,2004,1,417000,12.7,eu,Bulgaria,False
bg,trend,2004.02,2004,2,419000,12.7,eu,Bulgaria,False
bg,trend,2004.03,2004,3,419000,12.7,eu,Bulgaria,False
bg,trend,2004.04,2004,4,417000,12.6,eu,Bulgaria,False
bg,trend,2004.05,2004,5,411000,12.4,eu,Bulgaria,False
bg,trend,2004.06,2004,6,400000,12.0,eu,Bulgaria,False
bg,trend,2004.07,2004,7,386000,11.6,eu,Bulgaria,False
bg,trend,2004.08,2004,8,379000,11.4,eu,Bulgaria,False
bg,trend,2004.09,2004,9,383000,11.5,eu,Bulgaria,False
bg,trend,2004.1,2004,10,392000,11.8,eu,Bulgaria,False
bg,trend,2004.11,2004,11,392000,11.8,eu,Bulgaria,False
bg,trend,2004.12,2004,12,381000,11.5,eu,Bulgaria,False
bg,trend,2005.01,2005,1,364000,11.0,eu,Bulgaria,False
bg,trend,2005.02,2005,2,351000,10.7,eu,Bulgaria,False
bg,trend,2005.03,2005,3,345000,10.5,eu,Bulgaria,False
bg,trend,2005.04,2005,4,342000,10.4,eu,Bulgaria,False
bg,trend,2005.05,2005,5,337000,10.2,eu,Bulgaria,False
bg,trend,2005.06,2005,6,329000,9.9,eu,Bulgaria,False
bg,trend,2005.07,2005,7,321000,9.7,eu,Bulgaria,False
bg,trend,2005.08,2005,8,318000,9.6,eu,Bulgaria,False
bg,trend,2005.09,2005,9,324000,9.7,eu,Bulgaria,False
bg,trend,2005.1,2005,10,331000,9.9,eu,Bulgaria,False
bg,trend,2005.11,2005,11,329000,9.9,eu,Bulgaria,False
bg,trend,2005.12,2005,12,323000,9.7,eu,Bulgaria,False
bg,trend,2006.01,2006,1,313000,9.4,eu,Bulgaria,False
bg,trend,2006.02,2006,2,303000,9.1,eu,Bulgaria,False
bg,trend,2006.03,2006,3,301000,9.0,eu,Bulgaria,False
bg,trend,2006.04,2006,4,306000,9.0,eu,Bulgaria,False
bg,trend,2006.05,2006,5,311000,9.1,eu,Bulgaria,False
bg,trend,2006.06,2006,6,317000,9.2,eu,Bulgaria,False
bg,trend,2006.07,2006,7,321000,9.3,eu,Bulgaria,False
bg,trend,2006.08,2006,8,319000,9.3,eu,Bulgaria,False
bg,trend,2006.09,2006,9,310000,9.0,eu,Bulgaria,False
bg,trend,2006.1,2006,10,298000,8.6,eu,Bulgaria,False
bg,trend,2006.11,2006,11,292000,8.4,eu,Bulgaria,False
bg,trend,2006.12,2006,12,286000,8.2,eu,Bulgaria,False
bg,trend,2007.01,2007,1,274000,7.9,eu,Bulgaria,False
bg,trend,2007.02,2007,2,262000,7.5,eu,Bulgaria,False
bg,trend,2007.03,2007,3,250000,7.2,eu,Bulgaria,False
bg,trend,2007.04,2007,4,242000,7.0,eu,Bulgaria,False
bg,trend,2007.05,2007,5,239000,6.9,eu,Bulgaria,False
bg,trend,2007.06,2007,6,240000,6.9,eu,Bulgaria,False
bg,trend,2007.07,2007,7,242000,6.9,eu,Bulgaria,False
bg,trend,2007.08,2007,8,241000,6.9,eu,Bulgaria,False
bg,trend,2007.09,2007,9,235000,6.7,eu,Bulgaria,False
bg,trend,2007.1,2007,10,227000,6.5,eu,Bulgaria,False
bg,trend,2007.11,2007,11,221000,6.3,eu,Bulgaria,False
bg,trend,2007.12,2007,12,221000,6.2,eu,Bulgaria,False
bg,trend,2008.01,2008,1,222000,6.2,eu,Bulgaria,False
bg,trend,2008.02,2008,2,219000,6.1,eu,Bulgaria,False
bg,trend,2008.03,2008,3,214000,6.0,eu,Bulgaria,False
bg,trend,2008.04,2008,4,211000,5.9,eu,Bulgaria,False
bg,trend,2008.05,2008,5,209000,5.9,eu,Bulgaria,False
bg,trend,2008.06,2008,6,203000,5.7,eu,Bulgaria,False
bg,trend,2008.07,2008,7,196000,5.5,eu,Bulgaria,False
bg,trend,2008.08,2008,8,189000,5.3,eu,Bulgaria,False
bg,trend,2008.09,2008,9,185000,5.2,eu,Bulgaria,False
bg,trend,2008.1,2008,10,181000,5.1,eu,Bulgaria,False
bg,trend,2008.11,2008,11,179000,5.1,eu,Bulgaria,False
bg,trend,2008.12,2008,12,192000,5.4,eu,Bulgaria,False
bg,trend,2009.01,2009,1,200000,5.6,eu,Bulgaria,False
bg,trend,2009.02,2009,2,209000,5.9,eu,Bulgaria,False
bg,trend,2009.03,2009,3,218000,6.2,eu,Bulgaria,False
bg,trend,2009.04,2009,4,219000,6.2,eu,Bulgaria,False
bg,trend,2009.05,2009,5,221000,6.3,eu,Bulgaria,False
bg,trend,2009.06,2009,6,226000,6.5,eu,Bulgaria,False
bg,trend,2009.07,2009,7,233000,6.7,eu,Bulgaria,False
bg,trend,2009.08,2009,8,242000,7.0,eu,Bulgaria,False
bg,trend,2009.09,2009,9,254000,7.3,eu,Bulgaria,False
bg,trend,2009.1,2009,10,267000,7.7,eu,Bulgaria,False
bg,trend,2009.11,2009,11,283000,8.2,eu,Bulgaria,False
bg,trend,2009.12,2009,12,296000,8.6,eu,Bulgaria,False
bg,trend,2010.01,2010,1,308000,9.0,eu,Bulgaria,False
bg,trend,2010.02,2010,2,321000,9.4,eu,Bulgaria,False
bg,trend,2010.03,2010,3,331000,9.7,eu,Bulgaria,False
bg,trend,2010.04,2010,4,337000,9.9,eu,Bulgaria,False
bg,trend,2010.05,2010,5,339000,10.0,eu,Bulgaria,False
bg,trend,2010.06,2010,6,340000,10.0,eu,Bulgaria,False
bg,trend,2010.07,2010,7,339000,10.0,eu,Bulgaria,False
bg,trend,2010.08,2010,8,339000,10.0,eu,Bulgaria,False
bg,trend,2010.09,2010,9,340000,10.1,eu,Bulgaria,False
bg,trend,2010.1,2010,10,338000,10.0,eu,Bulgaria,False
bg,trend,2010.11,2010,11,337000,10.1,eu,Bulgaria,False
bg,trend,2010.12,2010,12,336000,10.1,eu,Bulgaria,False
cy,nsa,2000.01,2000,1,19000,6.0,eu,Cyprus,False
cy,nsa,2000.02,2000,2,19000,6.1,eu,Cyprus,False
cy,nsa,2000.03,2000,3,18000,5.7,eu,Cyprus,False
cy,nsa,2000.04,2000,4,15000,4.9,eu,Cyprus,False
cy,nsa,2000.05,2000,5,13000,4.4,eu,Cyprus,False
cy,nsa,2000.06,2000,6,14000,4.4,eu,Cyprus,False
cy,nsa,2000.07,2000,7,15000,4.8,eu,Cyprus,False
cy,nsa,2000.08,2000,8,15000,4.8,eu,Cyprus,False
cy,nsa,2000.09,2000,9,13000,4.2,eu,Cyprus,False
cy,nsa,2000.1,2000,10,12000,3.9,eu,Cyprus,False
cy,nsa,2000.11,2000,11,15000,4.7,eu,Cyprus,False
cy,nsa,2000.12,2000,12,15000,4.9,eu,Cyprus,False
cy,nsa,2001.01,2001,1,17000,5.1,eu,Cyprus,False
cy,nsa,2001.02,2001,2,15000,4.7,eu,Cyprus,False
cy,nsa,2001.03,2001,3,13000,3.9,eu,Cyprus,False
cy,nsa,2001.04,2001,4,11000,3.3,eu,Cyprus,False
cy,nsa,2001.05,2001,5,10000,3.2,eu,Cyprus,False
cy,nsa,2001.06,2001,6,12000,3.7,eu,Cyprus,False
cy,nsa,2001.07,2001,7,12000,3.8,eu,Cyprus,False
cy,nsa,2001.08,2001,8,11000,3.6,eu,Cyprus,False
cy,nsa,2001.09,2001,9,11000,3.3,eu,Cyprus,False
cy,nsa,2001.1,2001,10,10000,3.2,eu,Cyprus,False
cy,nsa,2001.11,2001,11,13000,4.0,eu,Cyprus,False
cy,nsa,2001.12,2001,12,13000,4.1,eu,Cyprus,False
cy,nsa,2002.01,2002,1,15000,4.6,eu,Cyprus,False
cy,nsa,2002.02,2002,2,14000,4.4,eu,Cyprus,False
cy,nsa,2002.03,2002,3,12000,3.7,eu,Cyprus,False
cy,nsa,2002.04,2002,4,10000,3.1,eu,Cyprus,False
cy,nsa,2002.05,2002,5,9000,2.8,eu,Cyprus,False
cy,nsa,2002.06,2002,6,10000,3.2,eu,Cyprus,False
cy,nsa,2002.07,2002,7,11000,3.4,eu,Cyprus,False
cy,nsa,2002.08,2002,8,11000,3.3,eu,Cyprus,False
cy,nsa,2002.09,2002,9,10000,3.2,eu,Cyprus,False
cy,nsa,2002.1,2002,10,10000,3.1,eu,Cyprus,False
cy,nsa,2002.11,2002,11,13000,3.9,eu,Cyprus,False
cy,nsa,2002.12,2002,12,14000,4.2,eu,Cyprus,False
cy,nsa,2003.01,2003,1,16000,4.6,eu,Cyprus,False
cy,nsa,2003.02,2003,2,16000,4.6,eu,Cyprus,False
cy,nsa,2003.03,2003,3,15000,4.3,eu,Cyprus,False
cy,nsa,2003.04,2003,4,13000,3.9,eu,Cyprus,False
cy,nsa,2003.05,2003,5,12000,3.4,eu,Cyprus,False
cy,nsa,2003.06,2003,6,13000,3.9,eu,Cyprus,False
cy,nsa,2003.07,2003,7,14000,4.2,eu,Cyprus,False
cy,nsa,2003.08,2003,8,14000,4.0,eu,Cyprus,False
cy,nsa,2003.09,2003,9,13000,3.8,eu,Cyprus,False
cy,nsa,2003.1,2003,10,13000,3.7,eu,Cyprus,False
cy,nsa,2003.11,2003,11,15000,4.4,eu,Cyprus,False
cy,nsa,2003.12,2003,12,16000,4.7,eu,Cyprus,False
cy,nsa,2004.01,2004,1,18000,5.0,eu,Cyprus,False
cy,nsa,2004.02,2004,2,17000,4.9,eu,Cyprus,False
cy,nsa,2004.03,2004,3,16000,4.6,eu,Cyprus,False
cy,nsa,2004.04,2004,4,14000,4.1,eu,Cyprus,False
cy,nsa,2004.05,2004,5,13000,3.6,eu,Cyprus,False
cy,nsa,2004.06,2004,6,15000,4.4,eu,Cyprus,False
cy,nsa,2004.07,2004,7,16000,4.7,eu,Cyprus,False
cy,nsa,2004.08,2004,8,16000,4.6,eu,Cyprus,False
cy,nsa,2004.09,2004,9,16000,4.5,eu,Cyprus,False
cy,nsa,2004.1,2004,10,15000,4.2,eu,Cyprus,False
cy,nsa,2004.11,2004,11,20000,5.5,eu,Cyprus,False
cy,nsa,2004.12,2004,12,21000,5.7,eu,Cyprus,False
cy,nsa,2005.01,2005,1,22000,6.0,eu,Cyprus,False
cy,nsa,2005.02,2005,2,22000,6.1,eu,Cyprus,False
cy,nsa,2005.03,2005,3,20000,5.6,eu,Cyprus,False
cy,nsa,2005.04,2005,4,16000,4.5,eu,Cyprus,False
cy,nsa,2005.05,2005,5,17000,4.6,eu,Cyprus,False
cy,nsa,2005.06,2005,6,20000,5.4,eu,Cyprus,False
cy,nsa,2005.07,2005,7,19000,5.2,eu,Cyprus,False
cy,nsa,2005.08,2005,8,20000,5.4,eu,Cyprus,False
cy,nsa,2005.09,2005,9,18000,4.9,eu,Cyprus,False
cy,nsa,2005.1,2005,10,16000,4.5,eu,Cyprus,False
cy,nsa,2005.11,2005,11,20000,5.5,eu,Cyprus,False
cy,nsa,2005.12,2005,12,20000,5.5,eu,Cyprus,False
cy,nsa,2006.01,2006,1,22000,6.0,eu,Cyprus,False
cy,nsa,2006.02,2006,2,22000,5.9,eu,Cyprus,False
cy,nsa,2006.03,2006,3,19000,5.2,eu,Cyprus,False
cy,nsa,2006.04,2006,4,15000,4.2,eu,Cyprus,False
cy,nsa,2006.05,2006,5,16000,4.2,eu,Cyprus,False
cy,nsa,2006.06,2006,6,17000,4.7,eu,Cyprus,False
cy,nsa,2006.07,2006,7,17000,4.6,eu,Cyprus,False
cy,nsa,2006.08,2006,8,17000,4.5,eu,Cyprus,False
cy,nsa,2006.09,2006,9,14000,3.9,eu,Cyprus,False
cy,nsa,2006.1,2006,10,14000,3.7,eu,Cyprus,False
cy,nsa,2006.11,2006,11,16000,4.3,eu,Cyprus,False
cy,nsa,2006.12,2006,12,17000,4.4,eu,Cyprus,False
cy,nsa,2007.01,2007,1,19000,5.0,eu,Cyprus,False
cy,nsa,2007.02,2007,2,19000,4.9,eu,Cyprus,False
cy,nsa,2007.03,2007,3,16000,4.3,eu,Cyprus,False
cy,nsa,2007.04,2007,4,14000,3.7,eu,Cyprus,False
cy,nsa,2007.05,2007,5,14000,3.7,eu,Cyprus,False
cy,nsa,2007.06,2007,6,14000,3.6,eu,Cyprus,False
cy,nsa,2007.07,2007,7,16000,4.0,eu,Cyprus,False
cy,nsa,2007.08,2007,8,15000,3.9,eu,Cyprus,False
cy,nsa,2007.09,2007,9,13000,3.3,eu,Cyprus,False
cy,nsa,2007.1,2007,10,13000,3.3,eu,Cyprus,False
cy,nsa,2007.11,2007,11,16000,3.9,eu,Cyprus,False
cy,nsa,2007.12,2007,12,16000,4.1,eu,Cyprus,False
cy,nsa,2008.01,2008,1,18000,4.5,eu,Cyprus,False
cy,nsa,2008.02,2008,2,17000,4.4,eu,Cyprus,False
cy,nsa,2008.03,2008,3,16000,4.0,eu,Cyprus,False
cy,nsa,2008.04,2008,4,13000,3.3,eu,Cyprus,False
cy,nsa,2008.05,2008,5,12000,3.1,eu,Cyprus,False
cy,nsa,2008.06,2008,6,13000,3.3,eu,Cyprus,False
cy,nsa,2008.07,2008,7,14000,3.7,eu,Cyprus,False
cy,nsa,2008.08,2008,8,13000,3.3,eu,Cyprus,False
cy,nsa,2008.09,2008,9,13000,3.2,eu,Cyprus,False
cy,nsa,2008.1,2008,10,12000,3.1,eu,Cyprus,False
cy,nsa,2008.11,2008,11,14000,3.6,eu,Cyprus,False
cy,nsa,2008.12,2008,12,17000,4.1,eu,Cyprus,False
cy,nsa,2009.01,2009,1,19000,4.8,eu,Cyprus,False
cy,nsa,2009.02,2009,2,20000,5.0,eu,Cyprus,False
cy,nsa,2009.03,2009,3,20000,5.1,eu,Cyprus,False
cy,nsa,2009.04,2009,4,19000,4.8,eu,Cyprus,False
cy,nsa,2009.05,2009,5,19000,4.7,eu,Cyprus,False
cy,nsa,2009.06,2009,6,20000,5.1,eu,Cyprus,False
cy,nsa,2009.07,2009,7,22000,5.4,eu,Cyprus,False
cy,nsa,2009.08,2009,8,22000,5.4,eu,Cyprus,False
cy,nsa,2009.09,2009,9,22000,5.5,eu,Cyprus,False
cy,nsa,2009.1,2009,10,22000,5.4,eu,Cyprus,False
cy,nsa,2009.11,2009,11,26000,6.4,eu,Cyprus,False
cy,nsa,2009.12,2009,12,26000,6.4,eu,Cyprus,False
